pp_no,emotion,trial,muscle,bin,zdiff
pp431,434,trial5,cheek,diff_bin6,0.38223472009082216
pp431,434,trial6,brow,diff_bin1,NA
pp431,434,trial6,brow,diff_bin2,NA
pp431,434,trial6,brow,diff_bin3,NA
pp431,434,trial6,brow,diff_bin4,NA
pp431,434,trial6,brow,diff_bin5,NA
pp431,434,trial6,brow,diff_bin6,NA
pp431,434,trial6,cheek,diff_bin1,0.0410604894846166
pp431,434,trial6,cheek,diff_bin2,0.008175491219819586
pp431,434,trial6,cheek,diff_bin3,0.04728362459224067
pp431,434,trial6,cheek,diff_bin4,0.2439835028959614
pp431,434,trial6,cheek,diff_bin5,0.05240855938675443
pp431,434,trial6,cheek,diff_bin6,-0.006894257521191105
pp431,434,trial7,brow,diff_bin1,0.4618049923083187
pp431,434,trial7,brow,diff_bin2,0.22071562132382858
pp431,434,trial7,brow,diff_bin3,0.48609369778612666
pp431,434,trial7,brow,diff_bin4,1.0973461361347063
pp431,434,trial7,brow,diff_bin5,0.2224334080599238
pp431,434,trial7,brow,diff_bin6,0.11816774803183447
pp431,434,trial7,cheek,diff_bin1,-0.36338228138243206
pp431,434,trial7,cheek,diff_bin2,-0.0942011824134446
pp431,434,trial7,cheek,diff_bin3,-0.10884385325491264
pp431,434,trial7,cheek,diff_bin4,-0.2220805077622655
pp431,434,trial7,cheek,diff_bin5,-0.2874234263923167
pp431,434,trial7,cheek,diff_bin6,-0.22653432014321195
pp431,434,trial8,brow,diff_bin1,1.5239564746174519
pp431,434,trial8,brow,diff_bin2,1.3023220371324566
pp431,434,trial8,brow,diff_bin3,1.863598866019297
pp431,434,trial8,brow,diff_bin4,2.9407709951370746
pp431,434,trial8,brow,diff_bin5,3.303903121441799
pp431,434,trial8,brow,diff_bin6,2.4629466428014517
pp431,434,trial8,cheek,diff_bin1,0.13007572597504116
pp431,434,trial8,cheek,diff_bin2,-0.0929199487148159
pp431,434,trial8,cheek,diff_bin3,0.40779838293488513
pp431,434,trial8,cheek,diff_bin4,0.3955351461051555
pp431,434,trial8,cheek,diff_bin5,0.12842842550537606
pp431,434,trial8,cheek,diff_bin6,0.19816414538786767
pp431,525,trial1,brow,diff_bin1,-0.2118070994133828
pp431,525,trial1,brow,diff_bin2,-0.8427941109626819
pp431,525,trial1,brow,diff_bin3,-0.2311421873266377
pp431,525,trial1,brow,diff_bin4,-0.21176715088463652
pp431,525,trial1,brow,diff_bin5,0.20553518040019897
pp431,525,trial1,brow,diff_bin6,0.2626216279787965
pp431,525,trial1,cheek,diff_bin1,-0.17009902627505374
pp431,525,trial1,cheek,diff_bin2,0.20109267955616122
pp431,525,trial1,cheek,diff_bin3,0.3283008824914148
pp431,525,trial1,cheek,diff_bin4,0.23294048863635425
pp431,525,trial1,cheek,diff_bin5,-0.1766272170252082
pp431,525,trial1,cheek,diff_bin6,0.13593279431162858
pp431,525,trial2,brow,diff_bin1,0.6936263046236453
pp431,525,trial2,brow,diff_bin2,-0.008349242507996457
pp431,525,trial2,brow,diff_bin3,-0.49016844771825885
pp431,525,trial2,brow,diff_bin4,-0.49644036673144276
pp431,525,trial2,brow,diff_bin5,-0.2724889145791559
pp431,525,trial2,brow,diff_bin6,-0.32989495038772465
pp431,525,trial2,cheek,diff_bin1,-0.11488395497701799
pp431,525,trial2,cheek,diff_bin2,-0.12177821249820911
pp431,525,trial2,cheek,diff_bin3,-0.491322617859759
pp431,525,trial2,cheek,diff_bin4,-0.02391636237439762
pp431,525,trial2,cheek,diff_bin5,0.0710779647096263
pp431,525,trial2,cheek,diff_bin6,-0.3126820335938487
pp431,525,trial3,brow,diff_bin1,-0.8898534778259344
pp431,525,trial3,brow,diff_bin2,-0.8637271400257927
pp431,525,trial3,brow,diff_bin3,-0.23957132689212712
pp431,525,trial3,brow,diff_bin4,1.2735990449637984
pp431,525,trial3,brow,diff_bin5,-0.4601671026297168
pp431,525,trial3,brow,diff_bin6,0.1409384094172794
pp431,525,trial3,cheek,diff_bin1,-0.4499570727326117
pp431,525,trial3,cheek,diff_bin2,0.17430879414197575
pp431,525,trial3,cheek,diff_bin3,0.6987604547805565
pp431,525,trial3,cheek,diff_bin4,0.6055964615517159
pp431,525,trial3,cheek,diff_bin5,1.74699265364415
pp431,525,trial3,cheek,diff_bin6,1.6864696141660822
pp431,525,trial4,brow,diff_bin1,-0.10306720416569748
pp431,525,trial4,brow,diff_bin2,0.38398525831034247
pp431,525,trial4,brow,diff_bin3,0.8940880218730519
pp431,525,trial4,brow,diff_bin4,8.758435287945739
pp431,525,trial4,brow,diff_bin5,3.3915102449826415
pp431,525,trial4,brow,diff_bin6,2.338147438997715
pp431,525,trial4,cheek,diff_bin1,0.06168225091968399
pp431,525,trial4,cheek,diff_bin2,0.09889903930841523
pp431,525,trial4,cheek,diff_bin3,0.8557420884267948
pp431,525,trial4,cheek,diff_bin4,13.98533694294314
pp431,525,trial4,cheek,diff_bin5,2.2010374719866714
pp431,525,trial4,cheek,diff_bin6,1.3713471354319886
pp431,525,trial5,brow,diff_bin1,0.04977586681800772
pp431,525,trial5,brow,diff_bin2,-0.191712989453946
pp431,525,trial5,brow,diff_bin3,-0.2056550259864378
pp431,525,trial5,brow,diff_bin4,-0.19774521729465167
pp431,525,trial5,brow,diff_bin5,0.36924425120292326
pp431,525,trial5,brow,diff_bin6,0.28075826002965987
pp431,525,trial5,cheek,diff_bin1,-0.26814390978438374
pp431,525,trial5,cheek,diff_bin2,-0.06668516345718584
pp431,525,trial5,cheek,diff_bin3,-0.3339139063139775
pp431,525,trial5,cheek,diff_bin4,-0.46533187711615337
pp431,525,trial5,cheek,diff_bin5,-0.05228653712974221
pp431,525,trial5,cheek,diff_bin6,-0.049602047475473095
pp431,525,trial6,brow,diff_bin1,-0.6013851517482205
pp431,525,trial6,brow,diff_bin2,-0.5994276738396473
pp431,525,trial6,brow,diff_bin3,-0.8583340886450295
pp431,525,trial6,brow,diff_bin4,-0.5266015059349705
pp431,525,trial6,brow,diff_bin5,-0.3912958390709327
pp431,525,trial6,brow,diff_bin6,-0.5971506077011026
pp431,525,trial6,cheek,diff_bin1,NA
pp431,525,trial6,cheek,diff_bin2,NA
pp431,525,trial6,cheek,diff_bin3,NA
pp431,525,trial6,cheek,diff_bin4,NA
pp431,525,trial6,cheek,diff_bin5,NA
pp431,525,trial6,cheek,diff_bin6,NA
pp431,525,trial7,brow,diff_bin1,-0.332970987101197
pp431,525,trial7,brow,diff_bin2,-0.053930513807632696
pp431,525,trial7,brow,diff_bin3,-0.07258647673219865
pp431,525,trial7,brow,diff_bin4,-0.043703690448555266
pp431,525,trial7,brow,diff_bin5,0.13958015943990176
pp431,525,trial7,brow,diff_bin6,-0.342199097241614
pp431,525,trial7,cheek,diff_bin1,-0.0378268996737926
pp431,525,trial7,cheek,diff_bin2,-0.0763249217611523
pp431,525,trial7,cheek,diff_bin3,-0.033617131806870315
pp431,525,trial7,cheek,diff_bin4,0.012629303600766029
pp431,525,trial7,cheek,diff_bin5,-0.012141214572717413
pp431,525,trial7,cheek,diff_bin6,0.40377164845348135
pp431,525,trial8,brow,diff_bin1,-0.4056373608908882
pp431,525,trial8,brow,diff_bin2,-0.07170760909977791
pp431,525,trial8,brow,diff_bin3,-0.28447347320307403
pp431,525,trial8,brow,diff_bin4,-0.23849271661597415
pp431,525,trial8,brow,diff_bin5,-0.36017593517749125
pp431,525,trial8,brow,diff_bin6,-0.4091528314205709
pp431,525,trial8,cheek,diff_bin1,0.3735711398429534
pp431,525,trial8,cheek,diff_bin2,-0.42658981051476924
pp431,525,trial8,cheek,diff_bin3,-0.16174050166971599
pp431,525,trial8,cheek,diff_bin4,-0.30822822121290255
pp431,525,trial8,cheek,diff_bin5,-0.16546218050858913
pp431,525,trial8,cheek,diff_bin6,-0.2993205964510094
pp431,535,trial1,brow,diff_bin1,-0.8337257949372499
pp431,535,trial1,brow,diff_bin2,0.994758314313966
pp431,535,trial1,brow,diff_bin3,0.18392302634839958
pp431,535,trial1,brow,diff_bin4,0.48469549928000283
pp431,535,trial1,brow,diff_bin5,0.843433287422624
pp431,535,trial1,brow,diff_bin6,-0.035034859710587785
pp431,535,trial1,cheek,diff_bin1,0.3131091114933916
pp431,535,trial1,cheek,diff_bin2,0.14898917581193719
pp431,535,trial1,cheek,diff_bin3,0.1684517258053886
pp431,535,trial1,cheek,diff_bin4,-0.08340221266786191
pp431,535,trial1,cheek,diff_bin5,-0.13526167189806126
pp431,535,trial1,cheek,diff_bin6,0.45434987398505217
pp431,535,trial2,brow,diff_bin1,0.24436515034169465
pp431,535,trial2,brow,diff_bin2,-0.1827245704860077
pp431,535,trial2,brow,diff_bin3,-0.5679881817162347
pp431,535,trial2,brow,diff_bin4,-0.6221184381675993
pp431,535,trial2,brow,diff_bin5,-0.7015760618441776
pp431,535,trial2,brow,diff_bin6,0.12100409357282893
pp431,535,trial2,cheek,diff_bin1,1.2070441663650162
pp431,535,trial2,cheek,diff_bin2,-0.20572952532262584
pp431,535,trial2,cheek,diff_bin3,-0.06674617458569176
pp431,535,trial2,cheek,diff_bin4,0.19011067642506035
pp431,535,trial2,cheek,diff_bin5,0.17491890542703714
pp431,535,trial2,cheek,diff_bin6,-0.016228960182626928
pp431,535,trial3,brow,diff_bin1,0.27979949533974613
pp431,535,trial3,brow,diff_bin2,-0.2542324369420538
pp431,535,trial3,brow,diff_bin3,-0.15583921063968453
pp431,535,trial3,brow,diff_bin4,-0.37475714816992567
pp431,535,trial3,brow,diff_bin5,-0.09164192494422868
pp431,535,trial3,brow,diff_bin6,0.3900574346797945
pp431,535,trial3,cheek,diff_bin1,0.09359107112838325
pp431,535,trial3,cheek,diff_bin2,-0.137275039138763
pp431,535,trial3,cheek,diff_bin3,-0.004392801252440459
pp431,535,trial3,cheek,diff_bin4,0.13410246045644497
pp431,535,trial3,cheek,diff_bin5,-0.13251617111528585
pp431,535,trial3,cheek,diff_bin6,0.25380629458544607
pp431,535,trial4,brow,diff_bin1,0.603861960530497
pp431,535,trial4,brow,diff_bin2,0.3177106491200741
pp431,535,trial4,brow,diff_bin3,1.0325895710368012
pp431,535,trial4,brow,diff_bin4,-0.521767733956657
pp431,535,trial4,brow,diff_bin5,-0.4338010736570966
pp431,535,trial4,brow,diff_bin6,-0.029921448031049902
pp431,535,trial4,cheek,diff_bin1,NA
pp431,535,trial4,cheek,diff_bin2,NA
pp431,535,trial4,cheek,diff_bin3,NA
pp431,535,trial4,cheek,diff_bin4,NA
pp431,535,trial4,cheek,diff_bin5,NA
pp431,535,trial4,cheek,diff_bin6,NA
pp431,535,trial5,brow,diff_bin1,-0.3157132226827547
pp431,535,trial5,brow,diff_bin2,-0.18831736451050338
pp431,535,trial5,brow,diff_bin3,-0.7578235903191011
pp431,535,trial5,brow,diff_bin4,-0.13993969619861973
pp431,535,trial5,brow,diff_bin5,-0.004314441104610434
pp431,535,trial5,brow,diff_bin6,-0.12012522594040814
pp431,535,trial5,cheek,diff_bin1,0.22543611983010176
pp431,535,trial5,cheek,diff_bin2,1.8906128501475494
pp431,535,trial5,cheek,diff_bin3,0.534701530227608
pp431,535,trial5,cheek,diff_bin4,-0.3505089332676414
pp431,535,trial5,cheek,diff_bin5,0.0018303338551833026
pp431,535,trial5,cheek,diff_bin6,-0.24111597985617383
pp431,535,trial6,brow,diff_bin1,-0.34775194273736315
pp431,535,trial6,brow,diff_bin2,-0.018855705568298187
pp431,535,trial6,brow,diff_bin3,-0.6917886723013115
pp431,535,trial6,brow,diff_bin4,0.14673094608550658
pp431,535,trial6,brow,diff_bin5,-0.2922234877798749
pp431,535,trial6,brow,diff_bin6,-0.37455740552619377
pp431,535,trial6,cheek,diff_bin1,0.07705705530322565
pp431,535,trial6,cheek,diff_bin2,0.4313486785382464
pp431,535,trial6,cheek,diff_bin3,0.22214151889077155
pp431,535,trial6,cheek,diff_bin4,0.07809424448782964
pp431,535,trial6,cheek,diff_bin5,0.22171444099122892
pp431,535,trial6,cheek,diff_bin6,-0.033617131806870315
pp431,535,trial7,brow,diff_bin1,0.16858279130978443
pp431,535,trial7,brow,diff_bin2,0.22834579031439023
pp431,535,trial7,brow,diff_bin3,-0.4569312718012582
pp431,535,trial7,brow,diff_bin4,1.1830756788244694
pp431,535,trial7,brow,diff_bin5,0.5727420566370567
pp431,535,trial7,brow,diff_bin6,0.8899733234121736
pp431,535,trial7,cheek,diff_bin1,-0.10487812990201484
pp431,535,trial7,cheek,diff_bin2,0.05253058164376667
pp431,535,trial7,cheek,diff_bin3,0.18608394194365624
pp431,535,trial7,cheek,diff_bin4,-0.0313597200521441
pp431,535,trial7,cheek,diff_bin5,-0.0907235480885959
pp431,535,trial7,cheek,diff_bin6,-0.0522255260012362
pp431,535,trial8,brow,diff_bin1,0.4657998451829587
pp431,535,trial8,brow,diff_bin2,-0.297217053873174
pp431,535,trial8,brow,diff_bin3,0.06319857247679618
pp431,535,trial8,brow,diff_bin4,-0.20585476863017008
pp431,535,trial8,brow,diff_bin5,-0.4198590371246045
pp431,535,trial8,brow,diff_bin6,-0.05572819760122011
pp431,535,trial8,cheek,diff_bin1,0.13477358287001234
pp431,535,trial8,cheek,diff_bin2,0.6048643280096426
pp431,535,trial8,cheek,diff_bin3,-0.16052027909959327
pp431,535,trial8,cheek,diff_bin4,-0.16906183709044975
pp431,535,trial8,cheek,diff_bin5,-0.060156972707031076
pp431,535,trial8,cheek,diff_bin6,0.02855320814086279
pp432,121,trial1,brow,diff_bin1,-0.04106728326754705
pp432,121,trial1,brow,diff_bin2,0.13756513945367432
pp432,121,trial1,brow,diff_bin3,-0.12950410954748204
pp432,121,trial1,brow,diff_bin4,-0.09620472782590217
pp432,121,trial1,brow,diff_bin5,-0.03696348622439449
pp432,121,trial1,brow,diff_bin6,-0.29855123488934043
pp432,121,trial1,cheek,diff_bin1,-0.11603592993739154
pp432,121,trial1,cheek,diff_bin2,-0.2991542913221303
pp432,121,trial1,cheek,diff_bin3,-0.19091864411117448
pp432,121,trial1,cheek,diff_bin4,-0.10812805710438461
pp432,121,trial1,cheek,diff_bin5,-0.008822388738865206
pp432,121,trial1,cheek,diff_bin6,-0.49776562805316843
pp432,121,trial3,brow,diff_bin1,0.3398237080090449
pp432,121,trial3,brow,diff_bin2,0.2952388844187956
pp432,121,trial3,brow,diff_bin3,1.049399529606125
pp432,121,trial3,brow,diff_bin4,0.6152764281126415
pp432,121,trial3,brow,diff_bin5,0.3349284643932844
pp432,121,trial3,brow,diff_bin6,0.508988084694993
pp432,121,trial3,cheek,diff_bin1,-1.3298675122773556
pp432,121,trial3,cheek,diff_bin2,-2.0572842228074473
pp432,121,trial3,cheek,diff_bin3,-1.2089362324909596
pp432,121,trial3,cheek,diff_bin4,-1.7229479666364282
pp432,121,trial3,cheek,diff_bin5,-1.7559243343006012
pp432,121,trial3,cheek,diff_bin6,-0.731558929633096
pp432,121,trial4,brow,diff_bin1,-0.9594677486890415
pp432,121,trial4,brow,diff_bin2,-1.7833636307739396
pp432,121,trial4,brow,diff_bin3,0.7519035568135957
pp432,121,trial4,brow,diff_bin4,-0.2646069707752654
pp432,121,trial4,brow,diff_bin5,0.6475791734094556
pp432,121,trial4,brow,diff_bin6,-1.0841938659648531
pp432,121,trial4,cheek,diff_bin1,0.4279934439415327
pp432,121,trial4,cheek,diff_bin2,-1.9615828230120744
pp432,121,trial4,cheek,diff_bin3,-1.3349780423395032
pp432,121,trial4,cheek,diff_bin4,-0.6258516499265709
pp432,121,trial4,cheek,diff_bin5,0.7525927954678291
pp432,121,trial4,cheek,diff_bin6,0.39227352855978603
pp432,121,trial5,brow,diff_bin1,-1.5258503663161234
pp432,121,trial5,brow,diff_bin2,-1.2184466549479827
pp432,121,trial5,brow,diff_bin3,-1.6805342020069478
pp432,121,trial5,brow,diff_bin4,-1.7247672715649265
pp432,121,trial5,brow,diff_bin5,-0.8319275991550675
pp432,121,trial5,brow,diff_bin6,-1.8790993532234812
pp432,121,trial5,cheek,diff_bin1,1.532890043377826
pp432,121,trial5,cheek,diff_bin2,1.2114645999953901
pp432,121,trial5,cheek,diff_bin3,1.03103599127494
pp432,121,trial5,cheek,diff_bin4,-0.2530519306562306
pp432,121,trial5,cheek,diff_bin5,-0.2972714644571282
pp432,121,trial5,cheek,diff_bin6,-0.5796954942073854
pp432,121,trial6,brow,diff_bin1,-0.06856272345666786
pp432,121,trial6,brow,diff_bin2,0.0037813558469048103
pp432,121,trial6,brow,diff_bin3,-0.2367597765538731
pp432,121,trial6,brow,diff_bin4,-0.5014546858372059
pp432,121,trial6,brow,diff_bin5,-0.5170784274372077
pp432,121,trial6,brow,diff_bin6,8.224830033886128
pp432,121,trial6,cheek,diff_bin1,-0.3886692599896402
pp432,121,trial6,cheek,diff_bin2,-0.6406990846334417
pp432,121,trial6,cheek,diff_bin3,-0.5059424761526042
pp432,121,trial6,cheek,diff_bin4,-0.025391265150880388
pp432,121,trial6,cheek,diff_bin5,0.1101722691292431
pp432,121,trial6,cheek,diff_bin6,0.038355872992749174
pp432,121,trial7,brow,diff_bin1,-0.18991786458989057
pp432,121,trial7,brow,diff_bin2,0.09605816364578973
pp432,121,trial7,brow,diff_bin3,-0.46328937333588827
pp432,121,trial7,brow,diff_bin4,-0.35849598455538845
pp432,121,trial7,brow,diff_bin5,-0.39944601647884515
pp432,121,trial7,brow,diff_bin6,-0.40920719087434365
pp432,121,trial7,cheek,diff_bin1,-1.7258528995138598
pp432,121,trial7,cheek,diff_bin2,-1.9745474308539435
pp432,121,trial7,cheek,diff_bin3,-2.283492421874082
pp432,121,trial7,cheek,diff_bin4,-2.3037193619095295
pp432,121,trial7,cheek,diff_bin5,-1.973041169361942
pp432,121,trial7,cheek,diff_bin6,-2.4123853695467714
pp432,121,trial8,brow,diff_bin1,0.4420082543835411
pp432,121,trial8,brow,diff_bin2,0.18980061324580078
pp432,121,trial8,brow,diff_bin3,0.33659929604656824
pp432,121,trial8,brow,diff_bin4,0.06492793178987633
pp432,121,trial8,brow,diff_bin5,0.4706762080135629
pp432,121,trial8,brow,diff_bin6,-0.14674005712872196
pp432,121,trial8,cheek,diff_bin1,-0.1983423614646097
pp432,121,trial8,cheek,diff_bin2,-0.6476924415605909
pp432,121,trial8,cheek,diff_bin3,-0.44181877263597474
pp432,121,trial8,cheek,diff_bin4,-0.3527879594480361
pp432,121,trial8,cheek,diff_bin5,-1.060461885422253
pp432,121,trial8,cheek,diff_bin6,-0.9841267048097548
pp432,131,trial1,brow,diff_bin1,0.20744694053135582
pp432,131,trial1,brow,diff_bin2,0.2682124496060345
pp432,131,trial1,brow,diff_bin3,-0.04880587197749131
pp432,131,trial1,brow,diff_bin4,0.005803941532458445
pp432,131,trial1,brow,diff_bin5,-0.300134128034556
pp432,131,trial1,brow,diff_bin6,-0.31827877353249473
pp432,131,trial1,cheek,diff_bin1,-0.7242965974395179
pp432,131,trial1,cheek,diff_bin2,-0.2985087506827007
pp432,131,trial1,cheek,diff_bin3,-0.008983773898722569
pp432,131,trial1,cheek,diff_bin4,-0.16746400087858132
pp432,131,trial1,cheek,diff_bin5,-0.2554189130008044
pp432,131,trial1,cheek,diff_bin6,-0.2438529765443655
pp432,131,trial2,brow,diff_bin1,-0.2459933199009665
pp432,131,trial2,brow,diff_bin2,-0.024153776882554268
pp432,131,trial2,brow,diff_bin3,0.0020812113575985336
pp432,131,trial2,brow,diff_bin4,0.11818935484279036
pp432,131,trial2,brow,diff_bin5,-0.36476893146420686
pp432,131,trial2,brow,diff_bin6,0.1715094035677499
pp432,131,trial2,cheek,diff_bin1,-0.14223412088755838
pp432,131,trial2,cheek,diff_bin2,-0.23664443940407281
pp432,131,trial2,cheek,diff_bin3,-0.025714035470594643
pp432,131,trial2,cheek,diff_bin4,0.971969022767172
pp432,131,trial2,cheek,diff_bin5,-0.3719927934710537
pp432,131,trial2,cheek,diff_bin6,-0.11856429744182223
pp432,131,trial3,brow,diff_bin1,0.6198492305321539
pp432,131,trial3,brow,diff_bin2,0.7359866868533681
pp432,131,trial3,brow,diff_bin3,1.1634264617337178
pp432,131,trial3,brow,diff_bin4,1.5672400907799182
pp432,131,trial3,brow,diff_bin5,0.3675243380503238
pp432,131,trial3,brow,diff_bin6,1.377673980222298
pp432,131,trial3,cheek,diff_bin1,0.010597625497295593
pp432,131,trial3,cheek,diff_bin2,0.010382445284152553
pp432,131,trial3,cheek,diff_bin3,0.18995033315203064
pp432,131,trial3,cheek,diff_bin4,0.23379330157992778
pp432,131,trial3,cheek,diff_bin5,0.07515168944021161
pp432,131,trial3,cheek,diff_bin6,0.10269475672252232
pp432,131,trial4,brow,diff_bin1,0.11643058468143955
pp432,131,trial4,brow,diff_bin2,0.2799375840150415
pp432,131,trial4,brow,diff_bin3,-0.27131961022442164
pp432,131,trial4,brow,diff_bin4,-0.15269056284129345
pp432,131,trial4,brow,diff_bin5,-0.09538396841727181
pp432,131,trial4,brow,diff_bin6,0.2736353242702003
pp432,131,trial4,cheek,diff_bin1,-0.4090575851849448
pp432,131,trial4,cheek,diff_bin2,-0.06600653038163162
pp432,131,trial4,cheek,diff_bin3,-0.24180876451950645
pp432,131,trial4,cheek,diff_bin4,-0.27543067282310857
pp432,131,trial4,cheek,diff_bin5,0.016676466518586508
pp432,131,trial4,cheek,diff_bin6,-0.6447337136298736
pp432,131,trial5,brow,diff_bin1,0.10666941028594085
pp432,131,trial5,brow,diff_bin2,-0.18068432124279774
pp432,131,trial5,brow,diff_bin3,-0.5974542238109507
pp432,131,trial5,brow,diff_bin4,0.05915330309344036
pp432,131,trial5,brow,diff_bin5,-0.06994042674972661
pp432,131,trial5,brow,diff_bin6,-0.11610814348519177
pp432,131,trial5,cheek,diff_bin1,-0.06692104628748988
pp432,131,trial5,cheek,diff_bin2,-0.4689314794919993
pp432,131,trial5,cheek,diff_bin3,-0.516002151117042
pp432,131,trial5,cheek,diff_bin4,0.3865712529114951
pp432,131,trial5,cheek,diff_bin5,-0.5031451333817444
pp432,131,trial5,cheek,diff_bin6,0.2385810613223605
pp432,131,trial6,brow,diff_bin1,-0.014128786962853815
pp432,131,trial6,brow,diff_bin2,-0.18669345262741388
pp432,131,trial6,brow,diff_bin3,0.7510827974049643
pp432,131,trial6,brow,diff_bin4,0.32285157595200725
pp432,131,trial6,brow,diff_bin5,-0.614221166015831
pp432,131,trial6,brow,diff_bin6,0.35864254873550094
pp432,131,trial6,cheek,diff_bin1,0.16133136480400428
pp432,131,trial6,cheek,diff_bin2,-0.3121726942172848
pp432,131,trial6,cheek,diff_bin3,0.20275355583404203
pp432,131,trial6,cheek,diff_bin4,-0.1362628699728387
pp432,131,trial6,cheek,diff_bin5,-0.32874157062929954
pp432,131,trial6,cheek,diff_bin6,0.017859957690873396
pp432,131,trial7,brow,diff_bin1,0.1364512516848189
pp432,131,trial7,brow,diff_bin2,-0.7336709728075892
pp432,131,trial7,brow,diff_bin3,-0.2117852402626884
pp432,131,trial7,brow,diff_bin4,-0.3410255342859679
pp432,131,trial7,brow,diff_bin5,0.14738493952121792
pp432,131,trial7,brow,diff_bin6,0.023391643145969088
pp432,131,trial7,cheek,diff_bin1,0.235514743285072
pp432,131,trial7,cheek,diff_bin2,-0.08004703928921608
pp432,131,trial7,cheek,diff_bin3,0.03480539947588901
pp432,131,trial7,cheek,diff_bin4,-0.048845908383473025
pp432,131,trial7,cheek,diff_bin5,0.051966021474047164
pp432,131,trial7,cheek,diff_bin6,-0.16929303269029738
pp432,131,trial8,brow,diff_bin1,0.3214152469869036
pp432,131,trial8,brow,diff_bin2,0.303768919701348
pp432,131,trial8,brow,diff_bin3,0.4822547782424569
pp432,131,trial8,brow,diff_bin4,-0.39208849463719353
